received_at,product_name,sub_product,issue_name,sub_issue,narrative,company_public_response,company_name,state_code,zip_code,tags,submitted_via,sent_to_company_at,company_response,timely_response_raw,complaint_id,escalation_flag,is_in_progress,issue_key
2026-06-28 04:07:51+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Trouble accessing funds in your mobile or digital wallet,,"Wise closed/restricted my account and still has not returned my remaining USD balance after I canceled the appeal and provided the external bank details and bank statement they requested. More than XXXX business days have passed. I am requesting regulatory assistance requiring Wise to release my remaining funds immediately or provide a written legal basis for continuing to hold them, plus the transfer date, method, and trace/reference number.",,TransferWise Ltd,NY,10027,,Web,2026-06-28 04:11:48+00:00,Closed with explanation,No,23646376,True,False,"Money transfer, virtual currency, or money service::Trouble accessing funds in your mobile or digital wallet"
2026-06-27 20:29:02+00:00,Credit card,Store credit card,"Other features, terms, or problems",Problem with rewards from credit card,"I accumulated approximately {$680.00} in rewards through the XXXX XXXX XXXX XXXX issued by XXXX. The rewards expired after 90 days. I was not aware of the expiration and do not recall receiving adequate notice that these rewards would be forfeited. I am seeking reinstatement of the expired rewards or equivalent compensation. Had I been aware that approximately {$680.00} in rewards certificates were approaching expiration, I would have redeemed them. The loss of these rewards directly caused me to cancel the card and has negatively affected my view of both XXXX and the XXXXXXXX XXXX XXXXXXXX brand.",,"Imprint Payments, Inc.",WA,98105,,Web,2026-06-30 15:50:17+00:00,Untimely response,No,23642894,True,False,"Credit card::Other features, terms, or problems"
2026-06-27 14:59:12+00:00,"Money transfer, virtual currency, or money service",Virtual currency,Fraud or scam,,,,Athena Bitcoin Inc,PA,19038,,Web,2026-06-27 15:05:57+00:00,Closed with explanation,No,23639361,True,False,"Money transfer, virtual currency, or money service::Fraud or scam"
2026-06-27 04:35:14+00:00,Credit card,Store credit card,Trouble using your card,Can't use card to make purchases,"Issue : Incorrect Information / Account Management Breakdown / Unfair Account Lockout Company : Synchrony Financial ( Synchrony Bank ) I am filing this complaint against Synchrony Bank regarding an ongoing account management failure and deceptive customer service practices related to my store card account, which I have held in good standing for 15 years.In XXXX, I underwent a legal name change. I submitted the required legal documentation to Synchrony Bank. 

The bank successfully processed and updated my legal name across several of my other Synchrony-issued accounts without issue. I was under the impression that my profile was fully updated across their entire system.Recently, the store card customer service canceled an order I placed. When I called to inquire why, front-line customer service agents repeatedly told me there was "" fraudulent activity '' on my account. 

Over a two-day period, I called multiple times. Each time, representatives put me on hold and returned to instruct me to "" wait 24 hours '' for the account to be reinstated. This information was entirely false and kept me trapped in a loop of automated fraud flags. The last representative I spoke with put me on hold then returned only to say, that now I must wait XXXX HOURS. Its all recorded. I finally bypassed standard customer service and reached the banking side of Synchrony. I was informed that the root cause of the issue was that this specific XXXX account was never updated and still listed my XXXX name. 

Despite making multiple calls, customer service never once disclosed this name mismatch to me, even though they knew the account was in good standing.Because Synchrony Bank failed to sync my legally updated information across all accountsand because their customer service department repeatedly provided misleading timelines rather than identifying a simple internal data errorI have suffered a loss of account utility and unfair order cancellations. 

I uploaded my legal name change document here on this complaint. All XXXX customer service had to do was ask. Not run me in circles as if they were laughing and doing this deliberately.",,SYNCHRONY FINANCIAL,FL,33130,,Web,2026-06-30 16:02:02+00:00,Untimely response,No,23632134,True,False,Credit card::Trouble using your card
2026-06-27 02:20:56+00:00,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Other service problem,,,,TransferWise Ltd,GU,96931,,Web,2026-06-27 02:32:55+00:00,Closed with explanation,No,23629723,True,False,"Money transfer, virtual currency, or money service::Other service problem"
2026-06-26 21:46:16+00:00,Credit card,General-purpose credit card or charge card,"Advertising and marketing, including promotional offers",Didn't receive advertised or promotional terms,I requested I replacement car well over a month ago and still never got it! They keep telling me it shipped,,"Imprint Payments, Inc.",NC,28803,Servicemember,Web,2026-06-30 15:50:21+00:00,Untimely response,No,23622232,True,False,"Credit card::Advertising and marketing, including promotional offers"
2026-06-26 20:38:02+00:00,Credit card,General-purpose credit card or charge card,Closing your account,Company closed your account,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,AZ,85379,Older American,Phone,2026-06-26 21:27:54+00:00,Closed with explanation,No,23621140,True,False,Credit card::Closing your account
2026-06-26 18:33:12+00:00,Credit card,General-purpose credit card or charge card,Closing your account,Can't close your account,,,"Imprint Payments, Inc.",GA,30215,Older American,Web,2026-06-26 19:34:22+00:00,Closed with explanation,No,23616036,True,False,Credit card::Closing your account
2026-06-26 17:28:29+00:00,Credit card,General-purpose credit card or charge card,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,FL,33782,,Web,2026-06-26 17:34:39+00:00,Closed with explanation,No,23611280,True,False,Credit card::Incorrect information on your report
2026-06-26 17:05:47+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Unauthorized transactions or other transaction problem,,,,"Block, Inc.",CA,94102,,Web,2026-06-26 18:23:18+00:00,Closed with explanation,No,23613231,True,False,"Money transfer, virtual currency, or money service::Unauthorized transactions or other transaction problem"
2026-06-26 16:20:12+00:00,Credit card,General-purpose credit card or charge card,Problem when making payments,Problem during payment process,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,KY,40291,,Postal mail,2026-06-26 16:41:26+00:00,Closed with monetary relief,No,23608903,True,False,Credit card::Problem when making payments
2026-06-26 16:13:11+00:00,Credit card,General-purpose credit card or charge card,"Other features, terms, or problems",Privacy issues,,,"Imprint Payments, Inc.",VA,22427,,Phone,2026-06-30 15:50:18+00:00,Untimely response,No,23609432,True,False,"Credit card::Other features, terms, or problems"
